0,-495.00000000000307
1,-495.00000000000307
2,-495.00000000000307
3,-495.00000000000307
4,-495.00000000000307
5,-495.00000000000307
6,-495.00000000000307
7,-457.3800000000027
8,-495.00000000000307
9,-495.00000000000307
10,-495.00000000000307
11,-495.00000000000307
12,-495.00000000000307
13,-495.00000000000307
14,-495.00000000000307
15,-495.00000000000307
16,-495.00000000000307
17,-495.00000000000307
18,-495.00000000000307
19,-495.00000000000307
20,-495.00000000000307
21,-495.00000000000307
22,-495.00000000000307
23,-495.00000000000307
24,-495.00000000000307
25,-495.00000000000307
26,-495.00000000000307
27,-495.00000000000307
28,-495.00000000000307
29,-495.00000000000307
30,-495.00000000000307
31,-495.00000000000307
32,-495.00000000000307
33,-495.00000000000307
34,-495.00000000000307
35,-495.00000000000307
36,-495.00000000000307
37,-495.00000000000307
38,-495.00000000000307
39,-495.00000000000307
40,-495.00000000000307
41,-495.00000000000307
42,-495.00000000000307
43,-495.00000000000307
44,-495.00000000000307
45,-495.00000000000307
46,-495.00000000000307
47,-495.00000000000307
48,-495.00000000000307
49,-495.00000000000307
50,-495.00000000000307
51,-495.00000000000307
52,-495.00000000000307
53,-495.00000000000307
54,-495.00000000000307
55,-495.00000000000307
56,-495.00000000000307
57,-495.00000000000307
58,-495.00000000000307
59,-495.00000000000307
60,-495.00000000000307
61,-495.00000000000307
62,-495.00000000000307
63,-495.00000000000307
64,-495.00000000000307
65,-495.00000000000307
66,-495.00000000000307
67,-495.00000000000307
68,-495.00000000000307
69,-495.00000000000307
70,-495.00000000000307
71,-495.00000000000307
72,-495.00000000000307
73,-495.00000000000307
74,-495.00000000000307
75,-495.00000000000307
76,-495.00000000000307
77,-495.00000000000307
78,-495.00000000000307
79,-495.00000000000307
80,-495.00000000000307
81,-495.00000000000307
82,-495.00000000000307
83,-476.1900000000029
84,-495.00000000000307
85,-495.00000000000307
86,-495.00000000000307
87,-495.00000000000307
88,-495.00000000000307
89,-495.00000000000307
90,-495.00000000000307
91,-495.00000000000307
92,-495.00000000000307
93,-495.00000000000307
94,-495.00000000000307
95,-495.00000000000307
96,-495.00000000000307
97,-495.00000000000307
98,-268.290000000001
99,-495.00000000000307
100,-495.00000000000307
101,-495.00000000000307
102,-495.00000000000307
103,-495.00000000000307
104,-495.00000000000307
105,-495.00000000000307
106,-495.00000000000307
107,-495.00000000000307
108,-495.00000000000307
109,-495.00000000000307
110,-495.00000000000307
111,-495.00000000000307
112,-495.00000000000307
113,-495.00000000000307
114,-495.00000000000307
115,-495.00000000000307
116,-495.00000000000307
117,-495.00000000000307
118,-495.00000000000307
119,-495.00000000000307
120,-495.00000000000307
121,-495.00000000000307
122,-495.00000000000307
123,-495.00000000000307
124,-495.00000000000307
125,-495.00000000000307
126,-495.00000000000307
127,-495.00000000000307
128,-495.00000000000307
129,-495.00000000000307
130,-495.00000000000307
131,-495.00000000000307
132,-495.00000000000307
133,-495.00000000000307
134,-495.00000000000307
135,-495.00000000000307
136,-495.00000000000307
137,-495.00000000000307
138,-495.00000000000307
139,-495.00000000000307
140,-495.00000000000307
141,-495.00000000000307
142,-495.00000000000307
143,-495.00000000000307
144,-495.00000000000307
145,-495.00000000000307
146,-495.00000000000307
147,-495.00000000000307
148,-495.00000000000307
149,-495.00000000000307
150,-495.00000000000307
151,-495.00000000000307
152,-495.00000000000307
153,-495.00000000000307
154,-495.00000000000307
155,-495.00000000000307
156,-495.00000000000307
157,-495.00000000000307
158,-495.00000000000307
159,-495.00000000000307
160,-495.00000000000307
161,-495.00000000000307
162,-495.00000000000307
163,-495.00000000000307
164,-495.00000000000307
165,-495.00000000000307
166,-495.00000000000307
167,-495.00000000000307
168,-495.00000000000307
169,-495.00000000000307
170,-495.00000000000307
171,-495.00000000000307
172,-495.00000000000307
173,-495.00000000000307
174,-495.00000000000307
175,-495.00000000000307
176,-495.00000000000307
177,-495.00000000000307
178,-495.00000000000307
179,-495.00000000000307
180,-495.00000000000307
181,-495.00000000000307
182,-495.00000000000307
183,-495.00000000000307
184,-495.00000000000307
185,-495.00000000000307
186,-495.00000000000307
187,-495.00000000000307
188,-495.00000000000307
189,-495.00000000000307
190,-495.00000000000307
191,-495.00000000000307
192,-495.00000000000307
193,-495.00000000000307
194,-495.00000000000307
195,-495.00000000000307
196,-495.00000000000307
197,-495.00000000000307
198,-495.00000000000307
199,-495.00000000000307
200,-495.00000000000307
201,-495.00000000000307
202,-495.00000000000307
203,-495.00000000000307
204,-461.34000000000276
205,-495.00000000000307
206,-495.00000000000307
207,-495.00000000000307
208,-495.00000000000307
209,-495.00000000000307
210,-495.00000000000307
211,-495.00000000000307
212,-495.00000000000307
213,-495.00000000000307
214,-495.00000000000307
215,-495.00000000000307
216,-495.00000000000307
217,-495.00000000000307
218,-495.00000000000307
219,-495.00000000000307
220,-495.00000000000307
221,-495.00000000000307
222,-495.00000000000307
223,-495.00000000000307
224,-495.00000000000307
225,-495.00000000000307
226,-495.00000000000307
227,-495.00000000000307
228,-495.00000000000307
229,-495.00000000000307
230,-495.00000000000307
231,-495.00000000000307
232,-495.00000000000307
233,-495.00000000000307
234,-495.00000000000307
235,-495.00000000000307
236,-495.00000000000307
237,-495.00000000000307
238,-495.00000000000307
239,-495.00000000000307
240,-495.00000000000307
241,-364.32000000000187
242,-495.00000000000307
243,-495.00000000000307
244,-495.00000000000307
245,-495.00000000000307
246,-495.00000000000307
247,-495.00000000000307
248,-495.00000000000307
249,-495.00000000000307
250,-495.00000000000307
251,-495.00000000000307
252,-495.00000000000307
253,-495.00000000000307
254,-495.00000000000307
255,-495.00000000000307
256,-495.00000000000307
257,-495.00000000000307
258,-495.00000000000307
259,-300.9600000000013
260,-495.00000000000307
261,-495.00000000000307
262,-495.00000000000307
263,-495.00000000000307
264,-495.00000000000307
265,-495.00000000000307
266,-495.00000000000307
267,-495.00000000000307
268,-495.00000000000307
269,-495.00000000000307
270,-495.00000000000307
271,-495.00000000000307
272,-495.00000000000307
273,-495.00000000000307
274,-495.00000000000307
275,-495.00000000000307
276,-495.00000000000307
277,-495.00000000000307
278,-495.00000000000307
279,-495.00000000000307
280,-495.00000000000307
281,-495.00000000000307
282,-495.00000000000307
283,-495.00000000000307
284,-495.00000000000307
285,-495.00000000000307
286,-495.00000000000307
287,-495.00000000000307
288,-495.00000000000307
289,-495.00000000000307
290,-495.00000000000307
291,-495.00000000000307
292,-495.00000000000307
293,-495.00000000000307
294,-495.00000000000307
295,-495.00000000000307
296,-495.00000000000307
297,-495.00000000000307
298,-495.00000000000307
299,-495.00000000000307
300,-495.00000000000307
301,-495.00000000000307
302,-495.00000000000307
303,-495.00000000000307
304,-495.00000000000307
305,-495.00000000000307
306,-495.00000000000307
307,-495.00000000000307
308,-495.00000000000307
309,-495.00000000000307
310,-495.00000000000307
311,-495.00000000000307
312,-495.00000000000307
313,-495.00000000000307
314,-495.00000000000307
315,-495.00000000000307
316,-495.00000000000307
317,-495.00000000000307
318,-495.00000000000307
319,-495.00000000000307
320,-495.00000000000307
321,-495.00000000000307
322,-495.00000000000307
323,-495.00000000000307
324,-495.00000000000307
325,-495.00000000000307
326,-495.00000000000307
327,-495.00000000000307
328,-495.00000000000307
329,-495.00000000000307
330,-495.00000000000307
331,-495.00000000000307
332,-495.00000000000307
333,-495.00000000000307
